nb_A,nb_W,nb_A_W
28098,1282,29212
21253,1052,22242
34884,1613,36185
73063,2050,75069
45501,1601,46794
28729,1714,30400
19731,1828,21389
16954,1694,18596
53831,2999,56809
33657,2332,35892
19949,1583,21484
22680,1180,23801
21576,1263,22800
20558,1181,21705
58836,804,59531
35900,1406,37172
21681,1426,23037
24968,2248,26982
30073,1646,31554
196615,30746,225374
69539,19612,89014
42851,5596,48359
36866,3398,40076
23670,3652,27213
23673,1210,24858
17827,1201,18978
18859,1463,20303
21586,1689,23112
31232,1852,32899
30544,923,31412
26478,1158,27573
19825,1097,20848
23710,1053,24516
16557,897,17373
16489,1002,17431
16910,1149,18002
22472,1815,24263
17662,1987,19578
37382,1432,38767
20329,1449,21691
21509,1104,22497
27954,875,28616
26395,895,27245
18637,1859,20404
27677,1285,28726
20193,1781,21954
14610,1322,15892
22587,2192,24646
20231,1426,21623
22013,1212,23214
19493,1426,20641
16506,1275,17721
20127,966,20687
40935,1577,42332
20554,1177,21550
13051,877,13798
16740,994,17641
18171,1372,19500
18265,1586,19811
23828,1181,24972
34107,1128,34966
22835,1094,23889
25133,1357,26272
16611,1188,17742
69548,2272,71638
60228,4075,64274
16336,1206,17381
16841,1414,18190
27465,2027,29461
21950,1362,23294
23588,1120,24520
16578,925,17360
17748,1577,19122
23600,1460,25032
13266,1000,14193
25470,817,26228
25309,1033,26030
28041,1224,29199
22671,1295,23890
17865,1051,18889
26136,1046,27182
26142,2079,28185
27844,2293,30124
32157,2620,34692
31230,1342,32345
47598,1727,49105
33229,1484,34710
25690,1582,27152
24793,1929,26570
15435,1147,16527
18899,1448,20172
19405,824,20105
17551,1132,18616
44399,2180,46362
28160,1651,29657
16683,1728,18365
17048,1452,18329
27195,1213,27771
47618,2084,49698
30623,986,31607
27627,1183,28667
29901,6226,35988
23266,3791,26825
18839,1938,20775
25780,1849,27309
34577,1692,35878
29188,1385,30533
25192,1877,27036
28436,3254,31597
20777,2153,22915
20264,1390,21594
22870,1762,24623
15036,877,15872
20684,902,21491
20248,608,20823
17627,1136,18698
16311,939,17200
22512,1073,23523
24967,2246,27206
19403,1481,20804
31456,2482,33638
22635,1907,24394
20940,1404,22098
22257,1510,23740
36818,1445,37030
27362,1383,28009
64968,1992,66927
41411,1478,42658
36910,4114,40981
22053,1303,23311
16502,1027,17262
17065,974,17971
16798,1265,17831
21025,1205,22003
22073,1809,23678
20064,1410,21087
27073,991,28007
18644,3360,21979
19023,1381,20386
20177,1116,21251
17479,1363,18721
17079,1085,18144
33770,1195,34305
17769,886,18591
19392,936,20087
21356,1262,22581
33121,1658,34766
27321,3605,30893
22806,1823,24555
23615,1394,24935
20125,1253,21366
24867,1206,26035
21193,1637,22706
22683,1542,24115
19763,1362,21123
18120,1044,19087
29303,987,30287
31028,1939,32962
26737,1195,27791
33994,1517,35508
14703,1615,16305
19215,1217,20416
18740,1100,19628
37228,2778,39980
17836,1091,18822
14897,791,15643
21707,1140,22797
37489,1584,39064
22282,1191,23432
20918,1225,22097
17096,1154,18242
16023,1437,17276
23271,1369,24585
35073,1217,36257
25847,1462,26896
17108,1026,18050
22877,1383,24255
34458,2215,36648
36069,1672,37695
21914,1064,22956
16751,777,17353
21590,1037,22621
17440,1047,18483
17455,1071,18483
19484,1141,20449
41166,4818,45903
18021,1205,19154
53383,1209,53922
52711,1472,54090
41015,1850,42861
14276,949,15215
17819,960,18767
20104,1272,21355
19639,941,20551
16038,899,16918
16191,828,17007
29238,901,30122
18380,1144,19479
16619,1064,17648
16968,1339,18283
17170,984,18149
19526,1279,20736
29514,1240,30706
21631,966,22586
18347,1118,19448
15139,863,15716
19159,1161,20295
17837,976,18803
19696,1140,20816
18637,1437,20049
18303,1221,19497
14374,997,15175
17890,1267,18993
18673,1330,19890
27140,1242,28321
56287,1700,57986
23710,1400,24529
37486,1194,38680
31769,1379,33120
28807,1695,30415
19568,1065,20614
20789,1054,21590
26003,1630,27565
18244,1465,19640
17593,907,18419
20068,903,20094
22874,1259,24090
21739,1185,22901
24297,1425,25661
17268,1347,18513
16677,1349,17827
16059,960,16832
41019,1320,42097
14472,920,15366
15476,1050,16490
16291,1024,17304
16572,965,17515
13068,819,13870
21666,1300,22831
17279,1237,18451
20481,1305,21622
20213,1264,21436
31390,1463,32681
25059,1372,26390
19438,1166,20597
40627,4023,42298
34272,2332,36492
17330,1934,19222
58221,1738,59938
79187,2124,81231
23627,1443,24904
17124,872,17957
16984,1105,18005
17222,1125,18206
17215,989,18192
93130,3120,96235
58692,1340,60015
34676,1538,36198
29089,1517,30589
19963,1407,21346
23082,1838,24824
26099,1402,27465
18894,947,19763
19660,1201,20844
20340,1247,21456
49506,1426,50849
20838,1783,22563
26226,1572,27762
23438,1454,24875
20573,1151,21706
25368,1310,26651
22151,1718,23807
19622,1425,20852
17756,948,18652
24102,1133,25133
27410,1648,28940
22316,1217,23515
20507,1045,21461
22380,1200,23549
95437,3370,98804
59595,2489,61883
40458,1670,42095
23506,1554,24743
27356,1708,28901
18637,1398,19971
21332,1423,22755
25947,2356,28177
27333,1671,28954
32376,1444,33811
33037,1869,34904
17164,1704,18858
22264,1419,23683
30313,1791,31893
20366,1704,21894
25673,2471,28086
26199,2525,28692
32117,1937,34011
23026,1609,24633
25062,1172,26186
23053,1274,24327
37795,1783,39499
24781,1835,26612
16888,1738,18579
15845,1128,16930
21393,1120,22484
38662,804,39086
48075,6010,54070
29931,2280,32068
20970,1381,22340
51844,1462,53305
70100,1558,71317
21567,1570,23056
18371,1650,19972
22989,1288,23973
18688,1083,19719
17895,1251,19123
20130,1234,21113
30040,1263,31271
21873,1173,22885
23184,1232,24283
19422,1173,20532
21301,927,22217
26051,1175,26848
23984,1181,25055
22106,1438,23529
21077,1718,22788
31976,1538,33514
24181,1240,25357
21295,1268,22558
19068,1158,20068
21760,1151,22562
20487,1343,21828
23882,1822,25668
21424,1476,22898
20099,996,20950
23836,1309,25127
22171,1941,24003
22044,1234,23207
27527,1106,28633
25765,1289,26998
19252,1141,20374
17021,1528,18524
16456,1380,17796
18404,1326,19716
17511,1066,18576
21802,1484,22903
21745,1206,22950
18390,1092,19474
19336,1287,20614
17744,1181,18913
38680,1199,39860
18329,1042,19350
16998,1203,18169
16500,1097,17561
24481,1833,26265
21346,1039,22233
16020,1669,17670
21715,1317,22994
30364,1891,31947
15545,1627,17116
19483,1472,20955
30480,930,31382
26789,2318,29073
19601,1172,20755
34458,1411,35768
22418,1139,23365
43469,5307,48525
23615,788,24247
20172,1173,21337
21873,1085,22956
55074,2077,57105
53603,1398,54228
48463,1368,49808
21972,1182,23140
21888,1600,23488
23238,1674,24882
23036,917,23808
30839,1218,31802
19054,1114,20148
17109,1433,18533
15130,827,15733
21937,1552,23470
21346,2123,23399
20925,1817,22735
19924,1205,21120
23466,3773,27206
24760,1756,26508
28289,1439,29693
17706,934,18632
15390,1099,16461
20853,1498,22315
21737,1952,23645
16640,1396,18028
18336,1307,19643
16361,1158,17519
21193,940,22133
18425,1407,19827
18808,1455,20256
13765,1514,15276
32256,848,33101
41126,1734,42844
21408,1175,22562
23050,2077,25127
25133,2356,27487
20648,1400,22048
19237,1251,20487
21681,1591,23263
16796,745,17538
19090,1367,20442
21197,1232,22425
30156,1486,31607
25767,1100,26839
19986,1695,21619
18482,1813,20292
19817,1409,21205
20028,1123,21065
28225,1132,29164
24464,1372,25833
22717,1300,23989
29574,1526,31072
24534,930,25457
17959,1188,19109
28368,1793,29993
21465,2098,23420
33967,2307,36266
39178,1853,40995
43278,1446,44645
56245,6230,62472
28540,1511,30004
22066,1969,23999
38852,1645,40495
22244,1260,23485
41594,2259,43689
85603,3338,88941
25555,1481,26937
20919,837,21653
21805,1683,23473
17589,1047,18635
33286,1764,35008
14369,1071,15339
24549,1810,26043
27993,1075,28826
26152,952,27057
20991,1165,22132
21810,1082,22813
27228,1195,28337
22219,1165,23374
21727,1137,22823
33681,997,34674
24192,1025,25095
23142,915,23881
29831,1826,31628
23337,2026,25342
24828,1533,26322
19788,1787,21568
15581,1301,16860
24499,1289,25783
15672,675,16338
16048,889,16807
18203,927,18867
37447,2276,39685
27287,1556,28800
22138,2261,24373
21839,1153,22969
20349,1128,21382
23700,1062,24725
22116,2292,24378
20332,942,21132
27280,1857,29115
27836,2067,29757
31001,1397,32345
26516,900,27242
54146,1754,55838
13457,956,14382
18531,1178,19572
16906,1084,17798
16964,746,17629
20990,954,21736
18899,1231,20119
24936,1531,26432
18932,2260,21052
22770,1949,24699
13757,1017,14715
22316,845,23112
19741,1152,20765
31587,1208,32647
23988,1414,25382
43752,4275,48014
40024,1717,41651
22544,1317,23859
20934,1319,22207
37073,1228,38269
19209,1180,20336
22001,1610,23523
32585,1465,34021
78425,1664,79978
19670,2000,21451
23743,1043,24509
48616,2511,51022
22323,2619,24910
19558,1975,21369
20628,3210,23648
26752,1580,28287
20583,1471,21890
29844,2309,32055
23214,1601,24731
21374,1260,22603
28696,2731,31361
28151,1372,29469
38492,1946,40354
28897,1204,30013
19548,1575,21044
17252,1933,19077
24915,1285,26159
21959,2191,23992
21891,1431,23248
26923,1954,28077
21349,2169,23494
20223,1259,21321
16384,1076,17430
39445,2434,41854
50384,6461,56828
22913,3108,25941
19070,1359,20367
18989,1237,20189
17559,1149,18659
19220,798,19980
21700,1256,22866
19659,1092,20697
18806,1094,19899
24114,2493,26606
33502,1069,34496
18665,1012,19599
36084,1957,38017
16399,1392,17760
17224,1561,18743
16588,1100,17570
15791,1549,17340
17505,1461,18951
24325,1218,25518
22092,2465,24501
16470,1257,17710
23572,1542,24951
27130,1744,28870
23007,2719,25679
25332,3375,28605
18722,2373,21054
30311,1598,31885
38489,5490,43970
33167,2592,35564
23396,1744,25140
22685,1459,24123
22879,1547,24417
29305,1118,30385
22796,1021,23795
20728,1566,22219
59114,1379,60402
39184,1048,40193
23883,1421,25212
32885,2247,35063
19125,1285,20382
19438,841,20276
30104,1556,31465
25475,1628,26858
20754,2142,22818
19706,1679,21267
18210,1259,19341
20171,971,21049
18969,964,19660
22757,792,23278
22473,1135,22935
31463,1095,32446
16062,963,16804
17956,1557,19511
17432,1344,18440
17351,1175,18359
18318,1038,19330
26045,1162,27167
17267,2195,19416
16581,1311,17888
23515,1276,23160
45933,2198,48104
24494,1433,25899
24368,1472,25788
23818,1003,24794
18250,1615,19779
17837,1120,18904
12623,1360,13983
16002,958,16776
17297,1633,18708
27936,1544,28524
22164,1824,23927
18199,927,19057
18893,1281,20171
32459,1281,33087
23094,1387,24381
18047,1449,19486
18677,934,19298
18928,1214,20126
17039,952,17858
20663,1775,21935
16112,1229,17228
18121,1350,19378
32456,1193,33647
25903,2121,27825
17265,2171,19258
20103,1611,21557
21035,919,21316
40627,6267,46755
19761,1081,20726
18808,1560,20249
46216,2918,49128
23334,2534,25786
22866,1467,24237
35430,2230,37538
17475,2613,20080
19006,1213,18405
50820,972,51533
43619,1672,45085
52978,2271,55195
28035,1193,29046
22608,1419,23975
26459,1879,28261
25454,1726,27160
24560,1859,26266
20277,1437,21700
18592,1346,19598
22173,2318,24441
18243,2034,20206
17978,1605,19572
21894,1750,23623
29680,1735,30617
21161,1501,22659
31077,1162,22337
768833,1477,754280
432036,1565,421471
547108,1351,537893
113655,1242,114897
24909,1603,26511
23268,1163,24323
19170,1346,20508
38450,1261,39668
42208,1718,43763
21814,1797,23610
28924,1425,30309
20332,2819,23150
19116,1375,20450
28495,2303,30490
39317,7200,46395
25573,4019,29543
20580,1606,22124
20765,2294,23000
18465,1106,19561
23690,1441,25075
37556,1961,39376
28999,1543,30338
22280,1695,23925
17757,1154,18910
34618,2303,36919
28164,1316,29444
514360,1330,513008
730583,1438,730329
96356,1777,98121
25591,3338,28921
19444,2474,21790
31624,1411,30192
47384,2712,49993
26859,1201,27988
38020,2832,40604
43431,3811,47160
27697,2445,30125
22317,1535,23140
26602,1730,28330
14708,1222,15901
18169,1046,19105
21677,2180,23779
24619,3284,27890
31652,2931,32747
81299,1923,77624
37528,1410,37915
48266,1639,49846
29399,1859,31212
33745,1090,34772
28896,1426,30268
23006,1340,24343
18494,1305,19798
21076,1609,22651
33223,2911,36031
24489,2924,27395
28064,2938,30956
36578,2466,38472
40355,3998,44353
24809,3246,27614
31805,1644,33381
28390,2627,30981
21700,1733,23429
31215,1816,32998
54921,2800,57684
39488,2898,42350
30351,1211,31524
17243,1072,18291
23377,1618,24972
48106,1681,49784
20411,1512,21915
37277,1860,39096
26420,1863,28270
19211,1799,20995
19238,1287,20487
21762,1205,22955
18783,1375,20125
13996,1056,15026
14185,1164,15325
40762,1158,41903
204089,1136,205177
46249,1252,41029
1036574,998,1037494
198764,1526,200201
33127,1264,34379
20422,1244,21660
21003,1055,21998
19510,1285,20579
30756,1423,32134
32461,1493,33796
19500,927,20360
16207,1369,17408
29467,2527,31959
28432,2307,30730
26868,1947,28747
26507,1718,28096
45173,4249,49400
30400,1785,32007
23060,1828,24887
38366,1451,39757
25087,2054,27041
19990,1202,21148
22269,1744,23989
23013,1774,24767
21752,1831,23426
19570,1383,20953
43061,1248,40437
70252,1687,71719
19822,1440,21120
21992,1605,23452
15892,930,16817
17851,1304,18874
20251,1186,21411
19681,1360,20957
21915,1550,23394
27453,1711,29040
58300,1269,53325
153779,1123,148746
64386,1264,65523
30739,1300,31860
19869,1125,20957
33739,1281,34878
19713,1305,20998
19680,1121,20738
15206,1446,16645
24237,1060,25282
18740,1317,20008
16661,989,17584
21396,1524,22902
36721,1476,38167
19784,1368,20979
21242,1073,22213
21206,1268,22449
19586,1210,20795
16774,1574,18344
16612,1044,17644
19210,1792,20909
22225,1325,23531
44826,1165,45955
63901,1696,65564
34848,1146,35912
31629,1105,30266
38519,1415,39709
50216,2063,52246
46216,1609,47209
41514,1705,43204
92599,1173,92712
50482,1205,48166
33703,1491,35139
25075,1383,26365
21480,1326,22734
21463,1553,22764
20685,1299,21925
23960,1179,25040
20564,1702,22093
20727,1810,22465
41957,4144,46064
29953,2018,31863
20429,1568,21977
34472,1479,35924
20885,1379,22254
18441,1453,19875
20657,1735,22387
23826,1774,25411
22481,2080,24512
18365,1469,19806
17671,1358,18990
29140,1497,30512
38031,1406,39265
70431,1932,70992
36858,1332,38088
22357,1616,23965
17083,774,17809
21187,1869,23018
18664,1181,19726
16436,1603,17975
16845,1153,17863
20269,1274,21398
19034,1503,20490
17910,1017,18859
21744,1388,22992
17990,1295,19229
27402,918,27853
30059,1100,30966
20089,1350,21343
23502,1637,25137
18508,1727,20141
17471,1027,18396
18511,1233,19744
38367,1566,39886
23983,1763,25605
19967,1409,21290
18035,1444,19345
22126,1223,23337
17677,1364,18988
15948,1751,17656
14040,1283,15285
15284,1322,16535
21603,1387,22966
23022,1264,24173
19928,1163,21018
17809,1434,19091
19255,1402,20657
20897,1470,22263
18036,966,18965
20099,1762,21702
21476,1103,22563
51514,1846,53119
19932,947,20877
20832,1248,22065
20351,1090,21405
19918,1275,21189
22718,1098,23788
40904,1043,41676
39951,1068,40978
20626,989,21505
23776,1253,25014
40110,5801,45909
26918,1157,28000
32109,1198,32102
45621,2094,47501
28191,1532,29686
16585,1248,17799
27168,1553,28630
20113,1902,21981
17635,1474,19046
21460,1710,23163
33294,1363,34655
34725,1122,35840
29638,1248,30879
54852,882,55337
47698,1450,49119
27122,1302,28412
23671,1838,25508
16670,1098,17767
16405,1722,18021
27994,1579,29561
18561,1633,20182
28799,1149,29910
41565,1206,42724
30642,859,31482
17262,1110,18361
23742,1022,24743
17168,1141,18287
34582,1135,34523
22577,1181,23751
24488,1782,26268
25626,1512,27130
51064,4372,55424
24898,3893,28782
46271,2265,48479
27710,1858,29471
22259,2419,24643
24744,3035,27775
27790,1819,29545
18441,1735,20002
16797,1246,18011
25809,1874,27679
21183,1011,22167
18927,1226,20140
20387,1003,21364
33659,2137,35764
22579,1049,23544
25827,1475,27278
17581,832,18383
24486,1468,25757
23545,2320,25840
27452,1488,28860
46914,1607,48452
17205,1679,18818
30425,2561,32953
20314,1514,21801
23091,2875,25946
20863,1509,22354
17157,1631,18768
15524,1262,16785
17269,1746,19014
40855,5192,45565
20245,1820,22049
17539,1092,18624
30221,1570,31788
14005,1304,15306
18551,1601,20137
78325,837,48742
351009,951,333879
746371,1946,748274
20621,1198,21705
18252,1701,19935
316436,1401,317217
208511,1704,210174
26283,1323,27592
24016,1808,25814
50757,1045,51042
50003,1216,51145
21038,1080,22099
17094,1072,18153
20228,854,21002
